player_id,Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,league,saison
b003239d,538,Christopher Wooh,CMR,DF,Rennes,22.0,2001.0,20,17,1456,16.2,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
12a4e38c,539,Etienne Youte Kinkoue,FRA,DF,Le Havre,22.0,2002.0,28,26,2320,25.8,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
51438572,540,Eloge Zabi,CIV,MF,Reims,17.0,2006.0,2,0,18,0.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
5ce497e2,541,Yoram Zague,FRA,DF,Paris Saint-Germain,18.0,2006.0,4,2,183,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
b2bc3b1f,542,Wilfried Zaha,CIV,FW,Lyon,31.0,1992.0,4,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
6b9960cf,543,Warren Zaïre-Emery,FRA,"MF,DF",Paris Saint-Germain,18.0,2006.0,29,23,2050,22.8,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,Matches,ligue1,2024-2025
83e4643e,544,Miha Zajc,SVN,MF,Toulouse,30.0,1994.0,19,1,262,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
384d58d9,545,Denis Zakaria,SUI,MF,Monaco,27.0,1996.0,26,24,2144,23.8,6,4,10,4,2,2,5,0,0.25,0.17,0.42,0.17,0.34,Matches,ligue1,2024-2025
07d65234,546,Anass Zaroury,MAR,"MF,FW",Lens,23.0,2000.0,28,16,1405,15.6,2,2,4,2,0,0,3,1,0.13,0.13,0.26,0.13,0.26,Matches,ligue1,2024-2025
fb4c5b6e,547,Nathan Zeze,FRA,DF,Nantes,19.0,2005.0,18,17,1512,16.8,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
34a88e3e,548,Edon Zhegrova,KVX,MF,Lille,25.0,1999.0,12,12,978,10.9,4,1,5,4,0,0,1,0,0.37,0.09,0.46,0.37,0.46,Matches,ligue1,2024-2025
1d59fe9c,549,Melvin Zinga,FRA,GK,Angers,22.0,2002.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
3725b44f,550,Luck Zogbé,CIV,DF,Brest,19.0,2005.0,13,7,638,7.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
3dcd9017,551,Aristide Zossou,CIV,MF,Auxerre,19.0,2005.0,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
ec724366,552,Yanis Zouaoui,ALG,"DF,MF",Le Havre,30.0,1994.0,17,9,976,10.8,0,2,2,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,Matches,ligue1,2024-2025
2a74ef47,553,Edhy Zuliani,FRA,MF,Toulouse,19.0,2004.0,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
